address,name
0x0053e310,WidgetContainer::MarkDirtyFull
0x005433e0,WidgetContainer::MarkDirtyFull
0x00542090,WidgetContainer::MarkDirty
0x0053e330,WidgetContainer::Update
0x00542150,WidgetContainer::UpdateAll
0x00497dc0,WidgetContainer::UpdateF
0x005422d0,WidgetContainer::UpdateFAll
0x00497dc0,WidgetContainer::Draw
0x00549520,WidgetContainer::DrawAll
0x0052a680,WidgetContainer::SysColorChanged
0x00542410,WidgetContainer::SysColorChangedAll
0x00497dc0,WidgetContainer::DisableWidget
0x00497dc0,WidgetContainer::SetFocus
0x00547950,WidgetManager::WidgetManager
0x00543ba0,WidgetManager
0x00540fb0,WidgetManager::DisableWidget
0x0053e340,WidgetManager::GetWidgetFlags
0x005427a0,WidgetManager::GetAnyWidgetAt
0x005427d0,WidgetManager::GetWidgetAt
0x00541030,WidgetManager::DoMouseUps
0x005482a0,WidgetManager::DeferOverlay
0x005482e0,WidgetManager::FlushDeferredOverlayWidgets
0x0053e380,WidgetManager::DoMouseUps
0x0053e450,WidgetManager::MouseEnter
0x0053e480,WidgetManager::MouseLeave
0x0053e4b0,WidgetManager::SetBaseModal
0x00547aa0,WidgetManager::AddBaseModal
0x00547b20,WidgetManager::AddBaseModal
0x00542800,WidgetManager::RemoveBaseModal
0x0053e5a0,WidgetManager::Resize
0x0053e610,WidgetManager::SetFocus
0x0053e670,WidgetManager::GotFocus
0x00541070,WidgetManager::LostFocus
0x0053e6a0,WidgetManager::InitModalFlags
0x005484a0,WidgetManager::DrawScreen
0x0053e6e0,WidgetManager::UpdateFrame
0x0053e720,WidgetManager::UpdateFrameF
0x0053e770,WidgetManager::RemovePopupCommandWidget
0x005428f0,WidgetManager::MousePosition
0x005429a0,WidgetManager::RehupMouse
0x00542a10,WidgetManager::MouseUp
0x00542ab0,WidgetManager::MouseDown
0x00543270,WidgetManager::MouseMove
0x00542bc0,WidgetManager::MouseDrag
0x0053e790,WidgetManager::MouseExit
0x0053e7d0,WidgetManager::MouseWheel
0x0053e800,WidgetManager::KeyChar
0x0053e850,WidgetManager::KeyDown
0x0053e890,WidgetManager::KeyUp
0x0050f120,XMLParser::XMLParser
0x00500080,XMLParser
0x00506260,XMLParser::Fail
0x004faa90,XMLParser::GetAsciiChar
0x004faae0,XMLParser::GetUTF8Char
0x004facd0,XMLParser::GetUTF16Char
0x005062c0,XMLParser::OpenFile
0x00510b50,XMLParser::SetStringSource
0x00514ef0,XMLParser::NextElement
0x004bbe20,DataReader::DataReader
0x004bbec0,DataReader
0x004bbed0,DataReader::OpenMemory
0x004bbf30,DataReader::OpenFile
0x004bbe60,DataReader::Close
0x004bbf70,DataReader::ReadBytes
0x004bc190,DataReader::ReadLong
0x004bc1b0,DataReader::ReadShort
0x004bc1d0,DataReader::ReadByte
0x004bc1f0,DataReader::ReadBool
0x004bc200,DataReader::ReadFloat
0x004bbd20,DataWriter
0x004bb810,DataSync::DataSync
0x004bb940,DataSync::DataSync
0x004ba7f0,DataSync::SyncBytes
0x004ba810,DataSync::SyncLong
0x004ba920,DataSync::SyncBool
0x004ba980,DataSync::SyncFloat
0x004ba9b0,DataSync::SyncString
0x00407450,GameStats::GameStats
0x00402ed0,GameStats::Add
0x00402eb0,GameStats::CheckBestShot
0x00402f50,GameStats::GetTotalFreeBalls
0x00407460,GameStats::GetTotalStylePoints
0x00402f60,GameStats::GetTotalStyleShots
0x00402da0,GameStats::Reset
0x00402e00,GameStats::SyncState
0x004b1fe0,LoadingScreen::LoadingScreen
0x004a6e70,LoadingScreen
0x00494510,LoadingScreen::DrawOverlay
0x004948d0,LoadingScreen::ButtonDepress
0x004948b0,LoadingScreen::ButtonPress
0x004a7250,LoadingScreen::Draw
0x00494890,LoadingScreen::KeyChar
0x004b4270,LoadingScreen::Update
0x00494370,LoadingScreen::DoBallBounce
0x004a71f0,LoadingScreen::DoLevelLoadMusic
0x00494420,LoadingScreen::DrawLight
0x004998c0,LoadingScreen::DrawParticles
0x004b40b0,LoadingScreen::UpdateBall
0x0049f2d0,LoadingScreen::UpdateParticles
0x004b3b90,LoadingScreen::SpawnParticles
0x004a6f90,LoadingScreen::LevelLoadMusicThreadProc
0x00431560,WinMain
0x00412940,PlayerInfo::DeleteSavedGame
0x004129c0,PlayerInfo::DeleteSavedGames
0x00403870,PlayerInfo::JustBeatAdventure
0x004038a0,PlayerInfo::JustStartingAdventure
0x00426bd0,PlayerInfo::LoadDetails
0x0041f820,PlayerInfo::RestartAdventure
0x00426d60,PlayerInfo::SaveDetails
0x00426f00,PlayerInfo::SaveIfDirty
0x004036e0,PlayerInfo::SetColorblind
0x00403750,PlayerInfo::SetComputerPlayer
0x00403770,PlayerInfo::SetComputerSkill
0x00403700,PlayerInfo::SetSelCharacter
0x00403720,PlayerInfo::SetSelCharacters
0x00421a00,PlayerInfo::SubmitAdventureHighScore
0x00403670,PlayerInfo::SyncSummary
0x0041f9f0,Sexy::ExtractResourcesByName
0x004129f0,Sexy::ExtractAdventureResources
0x00412b20,Sexy::ExtractCharacterResources
0x004130b0,Sexy::ExtractDialogResources
0x00414210,Sexy::ExtractGameResources
0x004161e0,Sexy::ExtractHelpResources
0x004163d0,Sexy::ExtractIPResources
0x00416cb0,Sexy::ExtractInitResources
0x00417290,Sexy::ExtractInterfaceResources
0x00417ea0,Sexy::ExtractLevelSelectResources
0x004183d0,Sexy::ExtractLoadResources
0x00418900,Sexy::ExtractLoadingThreadResources
0x0041a000,Sexy::ExtractLuckySpinResources
0x0041a420,Sexy::ExtractMainMenuResources
0x0041abf0,Sexy::ExtractStoryResources
0x0041adf0,Sexy::ExtractUpsellResources
0x0041b9f0,Sexy::LoadImageById
0x0041bab0,Sexy::ReplaceImageById
0x00403930,Sexy::GetStringIdById
0x0049ba30,ThunderButton::ThunderButton
0x0049d440,ThunderButton::Draw
0x00496d30,ThunderButton::MouseDown
0x00496c50,ThunderButton::MouseEnter
0x00496d70,ThunderButton::MouseUp
0x00496da0,ThunderButton::Update
0x00496c40,ThunderButton::StopBlink
0x00496c00,ThunderButton::Blink
0x0049e7c0,ThunderCheckbox::ThunderCheckbox
0x0049ecb0,ThunderCheckbox
0x0049bb10,ThunderCheckbox::Draw
0x004970b0,ThunderCheckbox::MouseDown
0x00497010,ThunderCheckbox::MouseEnter
0x00497130,ThunderCheckbox::MouseLeave
0x00497100,ThunderCheckbox::MouseUp
0x00497050,ThunderCheckbox::Update
0x0049c390,Sexy::SwapRect
0x004056c0,Sexy::MakeWinButton
0x00405020,Sexy::DrawScreenFrame
0x004936b0,Sexy::GetLoadTime
0x004942f0,Sexy::SolveLinearSystem
0x004bc4b0,Sexy::InterpValF
0x00497750,ThunderDialog::GetLeft
0x00405970,ThunderballApp::GetMusicOrder
0x00405740,ThunderballApp::LoadLevelMusic
0x004234c0,ThunderballApp::ScrollOn
0x0041c810,ThunderballApp::SetColorblind
0x00405940,ThunderballApp::SetFeverVolume
0x00405900,ThunderballApp::SetMusicVolume
0x00405920,ThunderballApp::SetSfxVolume
0x004296c0,ThunderballApp::ShowLoadingScreen
0x00421a70,ThunderballApp::LoadingThreadProc
0x0040c0a0,ThunderballApp::NewDialog
0x0042d2d0,ThunderballApp::UpdateFrames
0x0049c230,TrophyScreen::CanSelectTrophy
0x00405ff0,MovingWidget::MovingWidget
0x00406010,MovingWidget::Update
0x0040d390,WidgetMover::WidgetMover
0x0040c700,WidgetMover::Clear
0x00421d90,WidgetMover::GetWidgetData
0x00408550,WidgetMover::IsMoving
0x0040c7a0,WidgetMover::RemoveWidget
0x00421f80,WidgetMover::ScrollOff
0x00421e40,WidgetMover::ScrollOn
0x0040c670,WidgetMover::Update
0x004220d0,WidgetMover::WillRemove
